district_id,event_index,event_volume,mean_intensity,max_intensity,duration,peak_anomaly,rise_gradient,decay_gradient,rcvr,rainfall_type,rainfall_type_name
1009021,137,102.1231,14.589014285714285,26.3197,7,136.2165,3.990628571428572,-5.270485714285714,7.0,4,Type 4
1009021,138,718.7298,32.66953636363636,64.9426,22,271.3883,1.0152727272727273,7.619599999999999,22.0,6,Type 6
1009021,139,12.4836,6.2418,6.959,2,119.9211,2.0409500000000005,-15.5246,2.0,2,Type 2
1009021,140,5.4754,5.4754,5.4754,1,73.3261,0.0,0.0,1.0,0,Type 0
1009021,141,233.9426,46.78852,90.2705,5,331.5552,35.409839999999996,41.03278,5.0,1,Type 1
1009021,142,720.1721,34.293909523809525,107.4918,21,325.0481,0.4953190476190479,9.52732380952381,21.0,6,Type 6
1009021,143,13.6721,13.6721,13.6721,1,194.0761,0.0,0.0,1.0,0,Type 0
1009021,144,55.2049,18.401633333333333,23.3197,3,198.2328,9.306000000000001,-3.169399999999996,3.0,4,Type 4
1009021,145,6.2295,6.2295,6.2295,1,39.0803,0.0,0.0,1.0,0,Type 0
1009021,146,288.2704,41.181485714285714,80.2951,7,285.5392,11.737714285714288,23.841928571428564,7.0,1,Type 1
1009021,147,75.8852,37.9426,39.9918,2,310.2123,-20.151650000000004,-9.073800000000006,2.0,1,Type 1
1009021,148,607.5326,43.39518571428572,126.6721,14,279.7133,3.019321428571429,10.908671428571429,14.0,6,Type 6
1009021,149,38.6639,9.665975,16.4754,4,160.9403,1.63525,-24.676224999999995,4.0,4,Type 4
1009021,150,432.5164,36.043033333333334,77.2869,12,215.9976,5.972675,18.68920833333333,12.0,6,Type 6
1009021,151,419.3198,26.2074875,66.4672,16,136.1274,0.7843249999999999,4.0742812499999985,16.0,6,Type 6
1009021,152,51.4262,10.28524,17.6885,5,235.822,1.4688400000000001,-15.054099999999996,5.0,4,Type 4
1009021,153,519.3688,37.09777142857143,106.8197,14,374.3346,1.5995357142857145,21.402228571428573,14.0,6,Type 6
1009021,154,414.75410000000005,34.56284166666667,76.1639,12,218.4554,5.952183333333333,0.1639333333333326,12.0,6,Type 6
1009021,155,28.8607,28.8607,28.8607,1,351.9439,0.0,0.0,1.0,0,Type 0
1009021,156,28.4262,14.2131,18.4754,2,164.3238,-5.192649999999999,-1.381149999999998,2.0,2,Type 2
1009021,157,6.0082,6.0082,6.0082,1,49.2308,0.0,0.0,1.0,0,Type 0
1009021,158,6.5328,6.5328,6.5328,1,27.1356,0.0,0.0,1.0,0,Type 0
1009021,159,259.04920000000004,25.904920000000004,61.623,10,216.7871,0.6983599999999999,18.11148,10.0,5,Type 5
1009021,160,505.303,42.108583333333335,101.7213,12,194.2926,4.114066666666667,21.16735,12.0,6,Type 6
1009021,161,6.3033,6.3033,6.3033,1,109.1499,0.0,0.0,1.0,0,Type 0
1009021,162,7.1639,7.1639,7.1639,1,91.1585,0.0,0.0,1.0,0,Type 0
1009021,163,172.3197,34.46394,121.7459,5,566.8324,0.7016399999999997,25.63114,5.0,1,Type 1
1009021,164,75.86070000000001,25.286900000000003,33.3361,3,133.2479,11.994566666666664,12.407100000000005,3.0,4,Type 4
1009021,165,42.6802,14.226733333333334,15.9098,3,125.8076,7.612000000000001,5.325133333333336,3.0,3,Type 3
1009021,166,464.9427,38.745225,124.8607,12,209.1568,4.329233333333334,28.28073333333333,12.0,6,Type 6
1009021,167,8.0574,8.0574,8.0574,1,119.1325,0.0,0.0,1.0,0,Type 0
1009021,168,31.705,15.8525,23.8443,2,260.3132,-0.09839999999999804,-20.85244999999999,2.0,2,Type 2
1009021,169,745.6967,24.054732258064515,70.8689,31,216.0709,0.44209354838709675,3.868851612903226,31.0,6,Type 6
1009021,170,15.959,7.9795,8.1639,2,59.9537,1.83195,0.008200000000002206,2.0,2,Type 2
1009021,171,341.1721,34.11721,96.7459,10,340.611,-3.1844300000000003,18.026229999999998,10.0,5,Type 5
1009021,172,216.4918,36.081966666666666,115.1066,6,193.4466,25.658483333333336,-0.5218666666666678,6.0,1,Type 1
1009022,0,173.2405,28.873416666666667,53.3165,6,219.5335,13.428283333333335,25.93655,6.0,4,Type 4
1009022,1,28.4976,28.4976,28.4976,1,299.6907,0.0,0.0,1.0,0,Type 0
1009022,2,79.922,26.640666666666664,55.0399,3,122.4729,21.720866666666666,23.67803333333333,3.0,4,Type 4
1009022,3,42.631,42.631,42.631,1,179.3077,0.0,0.0,1.0,0,Type 0
1009022,4,16.9289,16.9289,16.9289,1,168.2279,0.0,0.0,1.0,0,Type 0
1009022,5,232.4051,38.734183333333334,99.7507,6,394.3362,12.439149999999998,32.62593333333333,6.0,1,Type 1
1009022,6,49.8803,24.94015,38.0721,2,159.5102,4.570599999999999,5.752700000000001,2.0,2,Type 2
1009022,7,109.33690000000001,54.66845000000001,69.48,2,280.3816,28.8359,34.33155,2.0,1,Type 1
1009022,8,28.5258,28.5258,28.5258,1,241.776,0.0,0.0,1.0,0,Type 0
1009022,9,120.6417,40.2139,64.3116,3,208.9063,24.806900000000002,25.75916666666667,3.0,1,Type 1
1009022,10,8.4284,8.4284,8.4284,1,103.0163,0.0,0.0,1.0,0,Type 0
1009022,11,75.667,25.222333333333335,47.0399,3,156.8492,18.3304,21.711433333333332,3.0,4,Type 4
1009022,12,5.1548,5.1548,5.1548,1,159.1436,0.0,0.0,1.0,0,Type 0
1009022,13,10.9172,10.9172,10.9172,1,52.4765,0.0,0.0,1.0,0,Type 0
1009022,14,321.2532,53.5422,131.3184,6,403.7326,15.471916666666667,50.88803333333334,6.0,1,Type 1
1009022,15,19.852,9.926,14.1714,2,171.5194,0.7954999999999988,-3.232699999999994,2.0,2,Type 2
1009022,16,122.6524,40.88413333333333,79.1733,3,171.7016,34.8429,36.0714,3.0,1,Type 1
1009022,17,54.6037,27.30185,31.0574,2,118.8755,-24.05795,15.038450000000012,2.0,1,Type 1
1009022,18,33.3768,33.3768,33.3768,1,142.1222,0.0,0.0,1.0,0,Type 0
1009022,19,167.34570000000002,33.46914,47.3194,5,164.2159,14.342739999999997,31.344680000000004,5.0,4,Type 4
1009022,20,5.0672,5.0672,5.0672,1,90.0675,0.0,0.0,1.0,0,Type 0
1009022,21,36.7643,18.38215,22.1363,2,80.3693,6.802850000000001,6.939599999999999,2.0,2,Type 2
1009022,22,6.1431,6.1431,6.1431,1,36.7371,0.0,0.0,1.0,0,Type 0
1009022,23,5.3077,5.3077,5.3077,1,79.0755,0.0,0.0,1.0,0,Type 0
1009022,24,195.595,48.89875,73.9357,4,174.4339,20.032600000000002,34.81207499999999,4.0,1,Type 1
1009022,25,27.6933,27.6933,27.6933,1,125.7536,0.0,0.0,1.0,0,Type 0
1009022,26,120.50829999999999,60.254149999999996,64.8384,2,224.681,31.572049999999997,32.192800000000005,2.0,1,Type 1
1009022,27,17.7332,17.7332,17.7332,1,203.3858,0.0,0.0,1.0,0,Type 0
1009022,28,449.15760000000006,44.915760000000006,120.5823,10,483.048,11.775170000000001,41.97731,10.0,1,Type 1
1009022,29,125.4226,41.80753333333333,79.9075,3,173.1993,38.0964,39.35153333333333,3.0,1,Type 1
1009022,30,7.6125,7.6125,7.6125,1,41.5812,0.0,0.0,1.0,0,Type 0
1009022,31,23.5229,23.5229,23.5229,1,345.6428,0.0,0.0,1.0,0,Type 0
1009022,32,87.8432,21.9608,44.1558,4,145.5841,8.658475,18.208375,4.0,4,Type 4
1009022,33,38.2152,19.1076,21.2434,2,86.5203,-1.5818000000000012,7.777549999999991,2.0,2,Type 2
1009022,34,92.76530000000001,18.553060000000002,37.4323,5,206.9066,7.880240000000001,13.685300000000002,5.0,4,Type 4
1009022,35,73.369,24.456333333333333,45.0049,3,168.7397,1.5881000000000018,8.287566666666663,3.0,4,Type 4
1009022,36,49.224900000000005,24.612450000000003,32.6796,2,165.2847,15.081749999999998,16.254150000000003,2.0,2,Type 2
1009022,37,32.7322,16.3661,23.1071,2,57.3345,-11.527249999999999,4.393900000000002,2.0,2,Type 2
1009022,38,26.2765,26.2765,26.2765,1,103.1136,0.0,0.0,1.0,0,Type 0
1009022,39,25.371,25.371,25.371,1,219.0246,0.0,0.0,1.0,0,Type 0
1009022,40,6.3554,6.3554,6.3554,1,147.9968,0.0,0.0,1.0,0,Type 0
1009022,41,34.333,11.444333333333333,17.6602,3,67.1124,4.1788333333333325,4.866933333333333,3.0,3,Type 3
1009022,42,25.5813,12.79065,17.0935,2,287.9478,8.01895,7.4177,2.0,2,Type 2
1009022,43,84.03020000000001,42.015100000000004,51.1149,2,166.1948,25.33835,25.4294,2.0,1,Type 1
1009022,44,35.887,17.9435,26.5803,2,118.8848,3.4240499999999994,4.158699999999996,2.0,2,Type 2
1009022,45,6.5112,6.5112,6.5112,1,139.4937,0.0,0.0,1.0,0,Type 0
1009022,46,148.84619999999998,29.769239999999996,52.7829,5,213.9893,-0.9554000000000002,18.503220000000002,5.0,4,Type 4
1009022,47,15.6904,15.6904,15.6904,1,158.7262,0.0,0.0,1.0,0,Type 0
1009022,48,6.0886,6.0886,6.0886,1,36.5573,0.0,0.0,1.0,0,Type 0
1009022,49,305.4255,76.356375,174.7731,4,366.7117,35.022625,55.727850000000004,4.0,1,Type 1
1009022,50,72.0175,72.0175,72.0175,1,253.9143,0.0,0.0,1.0,0,Type 0
1009022,51,8.9542,8.9542,8.9542,1,169.0987,0.0,0.0,1.0,0,Type 0
1009022,52,51.149,25.5745,36.8832,2,126.2365,16.776049999999998,18.018000000000004,2.0,2,Type 2
1009022,53,25.510199999999998,12.755099999999999,17.9211,2,205.0672,3.2200500000000005,2.1290499999999994,2.0,2,Type 2
1009022,54,24.1237,12.06185,14.5258,2,149.7923,4.442550000000001,4.742450000000002,2.0,2,Type 2
1009022,55,53.3836,26.6918,33.1908,2,115.1078,11.7965,16.19035,2.0,2,Type 2
1009022,56,73.77799999999999,24.592666666666663,44.5151,3,357.085,19.395,14.918199999999999,3.0,4,Type 4
1009022,57,56.119800000000005,28.059900000000003,43.3661,2,179.1159,21.34665,21.5959,2.0,2,Type 2
1009022,58,387.8833,64.64721666666667,182.0935,6,704.3172,-8.5284,53.97808333333333,6.0,1,Type 1
1009022,59,85.9513,42.97565,59.3895,2,242.1268,29.093000000000004,29.64555,2.0,1,Type 1
1009022,60,87.56569999999999,43.782849999999996,74.1061,2,238.4272,7.3583500000000015,36.630950000000006,2.0,1,Type 1
1009022,61,29.281399999999998,14.640699999999999,19.6173,2,81.1593,-32.221000000000004,4.230249999999998,2.0,4,Type 4
1009022,62,16.9971,16.9971,16.9971,1,196.8,0.0,0.0,1.0,0,Type 0
1009022,63,139.7839,27.95678,44.7907,5,170.9723,20.188319999999997,24.612460000000002,5.0,4,Type 4
1009022,64,21.3885,21.3885,21.3885,1,190.3044,0.0,0.0,1.0,0,Type 0
1009022,65,198.3106,66.10353333333333,100.3671,3,228.4883,55.823100000000004,57.184666666666665,3.0,1,Type 1
1009022,66,59.9367,59.9367,59.9367,1,214.0858,0.0,0.0,1.0,0,Type 0
1009022,67,12.6076,12.6076,12.6076,1,271.3495,0.0,0.0,1.0,0,Type 0
1009022,68,395.4176,49.4272,125.2911,8,392.6996,10.997687500000001,43.256449999999994,8.0,1,Type 1
1009022,69,481.06129999999996,60.132662499999995,146.3885,8,582.3108,30.107475,57.3900875,8.0,1,Type 1
1009022,70,213.79840000000002,26.724800000000002,116.1431,8,465.9729,18.769225,24.685612499999998,8.0,1,Type 1
1009022,71,13.8793,13.8793,13.8793,1,228.7806,0.0,0.0,1.0,0,Type 0
1009022,72,149.05349999999999,29.810699999999997,39.5365,5,167.6586,14.979159999999998,25.724239999999998,5.0,4,Type 4
1009022,73,48.075,24.0375,40.4645,2,406.7543,3.1572499999999977,-4.0745000000000005,2.0,2,Type 2
1009022,74,88.4274,29.475800000000003,40.9104,3,95.022,19.23923333333333,19.550766666666664,3.0,4,Type 4
1009022,75,68.79159999999999,34.395799999999994,37.6446,2,164.031,8.605649999999997,18.442050000000002,2.0,2,Type 2
1009022,76,12.2454,6.1227,6.3077,2,132.5438,2.5102,3.015550000000001,2.0,2,Type 2
1009022,77,224.6115,224.6115,224.6115,1,468.3749,0.0,0.0,1.0,1,Type 1
1009022,78,5.4606,5.4606,5.4606,1,39.379,0.0,0.0,1.0,0,Type 0
1009022,79,31.1724,15.5862,20.3642,2,182.9172,4.780449999999998,2.250249999999994,2.0,2,Type 2
1009022,80,26.6641,26.6641,26.6641,1,242.9111,0.0,0.0,1.0,0,Type 0
1009022,81,114.9221,38.30736666666667,93.3875,3,296.5417,25.452133333333336,34.666666666666664,3.0,1,Type 1
1009022,82,66.6319,66.6319,66.6319,1,236.1588,0.0,0.0,1.0,0,Type 0
1009022,83,11.4664,11.4664,11.4664,1,214.6093,0.0,0.0,1.0,0,Type 0
1009022,84,249.00480000000002,62.251200000000004,111.5657,4,345.2314,46.020450000000004,54.154075000000006,4.0,1,Type 1
1009022,85,74.8686,37.4343,61.8491,2,220.3905,-16.18595,30.36465000000001,2.0,1,Type 1
1009022,86,67.8276,22.6092,47.7595,3,156.2572,16.92893333333333,17.781233333333333,3.0,4,Type 4
1009022,87,18.1548,18.1548,18.1548,1,87.1668,0.0,0.0,1.0,0,Type 0
1009022,88,8.3359,8.3359,8.3359,1,49.3874,0.0,0.0,1.0,0,Type 0
1009022,89,331.0691,41.3836375,82.2162,8,259.9753,-7.41735,28.550874999999998,8.0,1,Type 1
1009022,90,5.295,5.295,5.295,1,124.7561,0.0,0.0,1.0,0,Type 0
1009022,91,414.44579999999996,46.04953333333333,164.3739,9,558.3982,5.162066666666666,40.927844444444446,9.0,1,Type 1
1009022,92,12.8111,12.8111,12.8111,1,215.8365,0.0,0.0,1.0,0,Type 0
1009022,93,70.9357,35.46785,59.6894,2,191.5898,3.283850000000001,5.1952500000000015,2.0,1,Type 1
1009022,94,177.702,44.4255,64.074,4,617.9804,40.462275,37.9131,4.0,1,Type 1
1009022,95,458.53279999999995,57.316599999999994,136.4323,8,532.4248,-0.6021249999999991,47.6208625,8.0,1,Type 1
1009022,96,5.1675,5.1675,5.1675,1,159.342,0.0,0.0,1.0,0,Type 0
1009022,97,243.4186,48.68372,87.5404,5,334.3134,36.28004,45.380720000000004,5.0,1,Type 1
1009022,98,43.6826,43.6826,43.6826,1,351.0812,0.0,0.0,1.0,0,Type 0
1009022,99,142.4889,35.622225,51.2795,4,214.3017,23.676475,29.473,4.0,4,Type 4
1009023,0,5.1501,5.1501,5.1501,1,136.8793,0.0,0.0,1.0,0,Type 0
1009023,1,16.6614,8.3307,9.7138,2,157.1404,2.2818499999999995,,2.0,2,Type 2
1009023,2,16.0105,8.00525,9.0925,2,147.4015,3.5881,,2.0,2,Type 2
1009023,3,89.2512,17.85024,30.5567,5,228.4738,12.1665,15.7267,5.0,4,Type 4
1009023,4,5.7906,5.7906,5.7906,1,120.3621,0.0,0.0,1.0,0,Type 0
1009023,5,11.4084,11.4084,11.4084,1,188.8913,0.0,0.0,1.0,0,Type 0
1009023,6,19.3665,6.4555,7.2565,3,151.3511,3.0046666666666666,1.7201666666666664,3.0,3,Type 3
1009023,7,57.9721,14.493025,20.5689,4,156.5601,9.13395,8.665799999999999,4.0,3,Type 3
1009023,8,5.5672,5.5672,5.5672,1,117.8704,0.0,0.0,1.0,0,Type 0
1009023,9,12.9354,12.9354,12.9354,1,219.1819,0.0,0.0,1.0,0,Type 0
1009023,10,24.5113,24.5113,24.5113,1,189.9993,0.0,0.0,1.0,0,Type 0
1009023,11,136.4188,27.28376,42.1134,5,266.2476,3.0300200000000004,17.501240000000003,5.0,4,Type 4
1009023,12,5.6265,5.6265,5.6265,1,124.3389,0.0,0.0,1.0,0,Type 0
1009023,13,20.3315,6.777166666666666,8.7661,3,70.8761,2.7964000000000007,3.605566666666667,3.0,3,Type 3
1009023,14,46.0803,15.360100000000001,31.4433,3,223.1444,0.399666666666666,3.7393999999999985,3.0,4,Type 4
1009023,15,52.764500000000005,13.191125000000001,20.7906,4,148.0022,2.9768750000000006,7.6278500000000005,4.0,3,Type 3
1009023,16,105.623,13.202875,30.8307,8,297.8471,3.6230375000000006,10.7399625,8.0,5,Type 5
1009023,17,11.733,5.8665,6.6614,2,136.4481,0.9109999999999996,2.877799999999999,2.0,2,Type 2
1009023,18,7.726,7.726,7.726,1,146.5002,0.0,0.0,1.0,0,Type 0
1009023,19,24.116899999999998,8.038966666666665,12.3333,3,212.8331,1.5759000000000007,0.6817666666666659,3.0,3,Type 3
1009023,20,13.087299999999999,6.5436499999999995,7.1885,2,70.0314,2.0008999999999997,3.144849999999998,2.0,2,Type 2
1009023,21,6.4887,6.4887,6.4887,1,134.4265,0.0,0.0,1.0,0,Type 0
1009023,22,76.3142,19.07855,29.1745,4,172.2989,8.3979,14.005675,4.0,4,Type 4
1009023,23,7.4625,7.4625,7.4625,1,135.4823,0.0,0.0,1.0,0,Type 0
1009023,24,6.7714,6.7714,6.7714,1,137.7346,0.0,0.0,1.0,0,Type 0
1009023,25,5.0419,5.0419,5.0419,1,115.601,0.0,0.0,1.0,0,Type 0
1009023,26,8.6824,8.6824,8.6824,1,140.1527,0.0,0.0,1.0,0,Type 0
1009023,27,60.9895,20.329833333333333,40.623,3,230.0193,12.670733333333333,15.038966666666667,3.0,4,Type 4
1009023,28,29.2042,14.6021,17.6178,2,179.0583,-11.502599999999997,8.220749999999995,2.0,2,Type 2
1009023,29,16.9738,8.4869,10.4747,2,172.6105,3.981650000000001,5.1335,2.0,2,Type 2
1009023,30,6.452,6.452,6.452,1,119.7831,0.0,0.0,1.0,0,Type 0
1009023,31,12.6405,6.32025,7.6248,2,83.2568,2.2644,3.3865499999999997,2.0,2,Type 2
1009023,32,30.1658,15.0829,15.7574,2,118.8386,5.503499999999999,6.135249999999999,2.0,2,Type 2
1009023,33,5.5794,5.5794,5.5794,1,83.3204,0.0,0.0,1.0,0,Type 0
1009023,34,6.3839,6.3839,6.3839,1,123.7573,0.0,0.0,1.0,0,Type 0
1009023,35,6.5183,6.5183,6.5183,1,140.761,0.0,0.0,1.0,0,Type 0
1009023,36,6.9651,6.9651,6.9651,1,60.3249,0.0,0.0,1.0,0,Type 0
1009023,37,12.9197,12.9197,12.9197,1,215.5151,0.0,0.0,1.0,0,Type 0
1009023,38,5.4695,5.4695,5.4695,1,120.5232,0.0,0.0,1.0,0,Type 0
1009023,39,74.39089999999999,18.597724999999997,33.623,4,236.4912,14.57765,15.673224999999999,4.0,4,Type 4
1009023,40,19.5183,19.5183,19.5183,1,193.0992,0.0,0.0,1.0,0,Type 0
1009023,41,6.1047,6.1047,6.1047,1,149.7529,0.0,0.0,1.0,0,Type 0
1009023,42,29.8377,29.8377,29.8377,1,224.2913,0.0,0.0,1.0,0,Type 0
1009023,43,5.8586,5.8586,5.8586,1,54.7464,0.0,0.0,1.0,0,Type 0
1009023,44,30.4678,10.155933333333333,15.2548,3,130.1496,6.135533333333334,7.236766666666665,3.0,3,Type 3
1009023,45,40.9511,13.650366666666665,16.8604,3,172.1661,5.768466666666665,8.267600000000002,3.0,3,Type 3
1009023,46,14.633500000000002,7.316750000000001,7.3874,2,167.9894,2.6736500000000003,2.4232500000000012,2.0,2,Type 2
1009023,47,5.0087,5.0087,5.0087,1,88.0236,0.0,0.0,1.0,0,Type 0
1009023,48,122.34899999999999,24.4698,39.0524,5,227.8996,8.057579999999998,18.58044,5.0,4,Type 4
1009023,49,5.6876,5.6876,5.6876,1,116.1873,0.0,0.0,1.0,0,Type 0
1009023,50,5.5236,5.5236,5.5236,1,123.1341,0.0,0.0,1.0,0,Type 0
1009023,51,13.7086,6.8543,7.2688,2,150.6461,2.89525,2.153599999999999,2.0,2,Type 2
1009023,52,23.2147,7.7382333333333335,11.1885,3,142.3726,0.46890000000000026,3.1169333333333333,3.0,3,Type 3
1009023,53,39.9599,9.989975,14.1152,4,117.0434,3.0458000000000007,3.873475000000001,4.0,3,Type 3
1009023,54,10.705,5.3525,5.3839,2,120.7654,1.8935499999999994,2.2285999999999984,2.0,2,Type 2
1009023,55,33.3805,8.345125,10.6178,4,159.9778,3.322425,3.238200000000001,4.0,3,Type 3
1009023,56,32.6841,16.34205,19.0384,2,121.1952,6.485149999999999,8.088149999999995,2.0,2,Type 2
1009023,57,19.6388,9.8194,12.2496,2,136.5596,-3.394400000000001,2.464199999999998,2.0,2,Type 2
1009023,58,5.2042,5.2042,5.2042,1,122.7227,0.0,0.0,1.0,0,Type 0
1009023,59,6.4066,6.4066,6.4066,1,154.6885,0.0,0.0,1.0,0,Type 0
1009023,60,47.2008,9.44016,16.7976,5,140.0627,5.3490400000000005,5.9609,5.0,3,Type 3
1009023,61,7.9581,7.9581,7.9581,1,102.5855,0.0,0.0,1.0,0,Type 0
1009023,62,13.245999999999999,6.622999999999999,7.2216,2,132.8641,-0.36824999999999974,0.7696000000000005,2.0,2,Type 2
1009023,63,5.6981,5.6981,5.6981,1,135.4307,0.0,0.0,1.0,0,Type 0
1009023,64,5.8133,5.8133,5.8133,1,110.7635,0.0,0.0,1.0,0,Type 0
1009023,65,26.1919,8.730633333333333,14.7731,3,127.0545,2.0669000000000004,2.616033333333332,3.0,3,Type 3
1009023,66,5.808,5.808,5.808,1,110.7099,0.0,0.0,1.0,0,Type 0
1009023,67,59.1536,19.717866666666666,29.2112,3,172.4837,13.951133333333331,14.792900000000001,3.0,4,Type 4
1009023,68,5.6353,5.6353,5.6353,1,141.6715,0.0,0.0,1.0,0,Type 0
1009023,69,128.8551,14.317233333333332,28.4066,9,174.4579,4.438433333333332,11.605577777777777,9.0,5,Type 5
1009023,70,5.8133,5.8133,5.8133,1,126.5239,0.0,0.0,1.0,0,Type 0
1009023,71,5.4852,5.4852,5.4852,1,128.7456,0.0,0.0,1.0,0,Type 0
1009023,72,11.5812,11.5812,11.5812,1,184.9523,0.0,0.0,1.0,0,Type 0
1009023,73,80.1606,11.451514285714286,26.1082,7,246.2742,3.1650428571428573,8.619042857142857,7.0,3,Type 3
1009023,74,6.7487,6.7487,6.7487,1,127.7225,0.0,0.0,1.0,0,Type 0
1009023,75,9.0628,9.0628,9.0628,1,116.8989,0.0,0.0,1.0,0,Type 0
1009023,76,36.1361,12.045366666666666,24.1379,3,164.664,8.433966666666667,9.293199999999999,3.0,3,Type 3
1009023,77,32.5131,10.8377,21.6126,3,284.217,6.976166666666667,9.071,3.0,3,Type 3
1009023,78,21.125700000000002,10.562850000000001,13.4433,2,192.9089,3.8621,6.200700000000001,2.0,2,Type 2
1009023,79,5.4555,5.4555,5.4555,1,136.2706,0.0,0.0,1.0,0,Type 0
1009023,80,41.6195,13.873166666666668,26.9337,3,205.5947,2.855700000000001,3.8242999999999987,3.0,3,Type 3
1009023,81,17.5777,17.5777,17.5777,1,177.8151,0.0,0.0,1.0,0,Type 0
1009023,82,6.9145,6.9145,6.9145,1,124.6205,0.0,0.0,1.0,0,Type 0
1009023,83,6.8639,6.8639,6.8639,1,160.8893,0.0,0.0,1.0,0,Type 0
1009023,84,13.911,6.9555,8.6632,2,113.5768,3.430200000000001,2.3001499999999986,2.0,2,Type 2
1009023,85,39.2322,9.80805,13.2984,4,112.0424,3.9764500000000003,6.174975,4.0,3,Type 3
1009023,86,5.4188,5.4188,5.4188,1,165.5605,0.0,0.0,1.0,0,Type 0
1009023,87,23.3438,11.6719,14.6841,2,210.2225,3.4624499999999987,4.219000000000001,2.0,2,Type 2
1009023,88,17.6195,17.6195,17.6195,1,236.5909,0.0,0.0,1.0,0,Type 0
1009023,89,93.99309999999998,15.665516666666663,30.274,6,293.2193,1.3583333333333336,11.566316666666665,6.0,5,Type 5
1009023,90,8.8499,8.8499,8.8499,1,109.0779,0.0,0.0,1.0,0,Type 0
1009023,91,9.2827,9.2827,9.2827,1,155.2705,0.0,0.0,1.0,0,Type 0
1009023,92,6.6318,6.6318,6.6318,1,156.8604,0.0,0.0,1.0,0,Type 0
1009023,93,12.2635,12.2635,12.2635,1,233.7595,0.0,0.0,1.0,0,Type 0
1009023,94,7.9895,7.9895,7.9895,1,159.4963,0.0,0.0,1.0,0,Type 0
1009023,95,8.4538,8.4538,8.4538,1,118.3215,0.0,0.0,1.0,0,Type 0
1009023,96,69.9879,17.496975,37.2339,4,238.6721,7.341175,12.175374999999999,4.0,4,Type 4
1009023,97,13.1466,13.1466,13.1466,1,227.7666,0.0,0.0,1.0,0,Type 0
1009023,98,11.8901,11.8901,11.8901,1,194.4363,0.0,0.0,1.0,0,Type 0
1009023,99,6.1798,6.1798,6.1798,1,114.5176,0.0,0.0,1.0,0,Type 0
1009023,100,19.6091,19.6091,19.6091,1,158.4376,0.0,0.0,1.0,0,Type 0
1009023,101,18.0489,18.0489,18.0489,1,116.2063,0.0,0.0,1.0,0,Type 0
1009023,102,28.979100000000003,14.489550000000001,20.0105,2,198.0003,3.840299999999999,1.394449999999999,2.0,2,Type 2
1009023,103,5.8604,5.8604,5.8604,1,115.9868,0.0,0.0,1.0,0,Type 0
1009023,104,5.5864,5.5864,5.5864,1,123.8692,0.0,0.0,1.0,0,Type 0
1009023,105,5.3229,5.3229,5.3229,1,134.5419,0.0,0.0,1.0,0,Type 0
1009023,106,163.9685,27.328083333333336,61.5375,6,376.0171,20.88801666666667,24.437749999999998,6.0,4,Type 4
1009023,107,15.666699999999999,7.833349999999999,10.5602,2,122.5477,-19.76005,0.890900000000002,2.0,2,Type 2
1009023,108,15.8551,7.92755,9.4188,2,160.8332,1.9223000000000008,3.1204,2.0,2,Type 2
1009023,109,6.9092,6.9092,6.9092,1,158.6423,0.0,0.0,1.0,0,Type 0
1009023,110,6.4642,6.4642,6.4642,1,140.7673,0.0,0.0,1.0,0,Type 0
1009023,111,131.2809,13.12809,36.7958,10,329.1717,5.54293,9.46353,10.0,5,Type 5
1009023,112,10.9599,10.9599,10.9599,1,212.6003,0.0,0.0,1.0,0,Type 0
1009023,113,34.3734,11.457799999999999,22.5218,3,176.8446,7.7062333333333335,4.947066666666667,3.0,3,Type 3
1009023,114,92.25999999999999,23.064999999999998,42.0663,4,370.6807,6.1636250000000015,13.916674999999998,4.0,4,Type 4
1009023,115,28.9494,9.6498,13.2147,3,198.2635,4.001166666666666,5.156466666666668,3.0,3,Type 3
1009023,116,5.1204,5.1204,5.1204,1,116.505,0.0,0.0,1.0,0,Type 0
1009023,117,5.2723,5.2723,5.2723,1,139.3048,0.0,0.0,1.0,0,Type 0
1009023,118,103.13090000000001,14.732985714285716,22.0087,7,192.2859,5.250057142857143,10.140114285714285,7.0,5,Type 5
1009023,119,5.2112,5.2112,5.2112,1,119.4789,0.0,0.0,1.0,0,Type 0
1009023,120,6.5515,6.5515,6.5515,1,132.9793,0.0,0.0,1.0,0,Type 0
1009023,121,5.3141,5.3141,5.3141,1,137.3939,0.0,0.0,1.0,0,Type 0
1009023,122,16.4817,16.4817,16.4817,1,262.5192,0.0,0.0,1.0,0,Type 0
1009023,123,39.5567,9.889175,13.4712,4,93.1269,3.804975,5.039700000000002,4.0,3,Type 3
1009023,124,6.5323,6.5323,6.5323,1,90.825,0.0,0.0,1.0,0,Type 0
1009023,125,6.4101,6.4101,6.4101,1,121.8579,0.0,0.0,1.0,0,Type 0
1009023,126,39.3386,7.86772,12.4834,5,182.8692,1.50332,5.636640000000001,5.0,3,Type 3
1009023,127,151.8656,18.9832,37.6806,8,241.1969,5.938049999999999,14.865175,8.0,5,Type 5
1009023,128,6.7818,6.7818,6.7818,1,128.083,0.0,0.0,1.0,0,Type 0
1009023,129,58.307199999999995,14.576799999999999,22.0611,4,283.0475,7.3752,10.401824999999999,4.0,3,Type 3
1009023,130,7.9913,7.9913,7.9913,1,169.3204,0.0,0.0,1.0,0,Type 0
1009023,131,100.0035,14.286214285714285,27.7365,7,185.0005,3.7903285714285713,9.84567142857143,7.0,5,Type 5
