district,event_index,Type 0,Type 1,Type 2,Type 3,Type 4,Type 5,Type 6
1009010,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,99,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,101,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,106,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,107,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,108,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009010,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,114,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,117,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,120,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009010,121,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,122,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,125,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009010,126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009010,127,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009010,128,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009011,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009011,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,15,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,18,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009011,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,26,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,29,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,37,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,41,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,46,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,52,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009011,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,71,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,72,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,73,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,74,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,77,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,78,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,80,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,88,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,92,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,93,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,94,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,97,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,102,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,103,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,104,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,106,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009011,107,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,108,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009011,117,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009011,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009011,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,121,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,122,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009011,123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009011,126,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,34,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,37,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,38,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,52,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,53,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,56,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,60,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,63,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,66,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009012,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,69,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,72,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009012,74,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,76,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,78,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,83,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,84,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,85,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,88,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,89,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,91,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,93,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,94,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,96,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,97,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,98,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009012,102,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,103,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,105,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,106,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,107,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,109,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,110,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,113,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,114,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009012,116,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1009012,117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,118,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009012,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009012,120,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009012,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009013,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,21,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,23,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,31,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,32,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,38,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,41,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,45,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,47,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,49,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,51,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,52,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,53,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,55,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,57,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,63,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,66,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,69,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,73,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,75,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,77,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,78,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,80,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,81,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009013,82,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,84,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,85,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,86,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,87,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,89,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,91,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,92,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,93,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,94,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,95,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,97,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,98,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,99,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,100,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,101,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,102,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,106,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,107,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,109,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,110,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,111,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,113,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,117,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009013,118,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,119,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,121,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1009013,122,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,123,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1009013,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,126,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1009013,127,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1009013,128,0.0,0.0,0.0,0.0,0.0,1.0,0.0
